question_id,parse_status,context_type,parsed_context_count,context_day,context_start,context_end,context_start_hms,context_end_hms,agents_in_context,agents_count,parsed_contexts_json,raw_contexts_json
77,ok,dict,1,2,80100.0,80400.0,22:15:00.00,22:20:00.00,Alice;Lucia;Katrina;Shure,4,"[{""day"": 2, ""end_time"": 80400.0, ""raw"": ""DAY2_22150000_22200000"", ""start_time"": 80100.0}]","{""DAY2_22150000_22200000"": [""ALICE"", ""LUCIA"", ""SHURE""]}"
78,ok,dict,1,2,81600.0,81900.0,22:40:00.00,22:45:00.00,Jake;Alice;Lucia;Katrina,4,"[{""day"": 2, ""end_time"": 81900.0, ""raw"": ""DAY2_22400000_22450000"", ""start_time"": 81600.0}]","{""DAY2_22400000_22450000"": [""JAKE"", ""ALICE"", ""LUCIA""]}"
79,ok,dict,1,2,81600.0,81900.0,22:40:00.00,22:45:00.00,Jake;Alice;Lucia;Katrina;Shure,5,"[{""day"": 2, ""end_time"": 81900.0, ""raw"": ""DAY2_22400000_22450000"", ""start_time"": 81600.0}]","{""DAY2_22400000_22450000"": [""JAKE"", ""ALICE"", ""LUCIA""]}"
80,ok,dict,1,2,81600.0,81900.0,22:40:00.00,22:45:00.00,Jake;Alice;Lucia;Katrina;Shure,5,"[{""day"": 2, ""end_time"": 81900.0, ""raw"": ""DAY2_22400000_22450000"", ""start_time"": 81600.0}]","{""DAY2_22400000_22450000"": [""JAKE"", ""ALICE"", ""LUCIA""]}"
81,ok,dict,1,2,81600.0,81900.0,22:40:00.00,22:45:00.00,Jake;Alice;Lucia;Shure,4,"[{""day"": 2, ""end_time"": 81900.0, ""raw"": ""DAY2_22400000_22450000"", ""start_time"": 81600.0}]","{""DAY2_22400000_22450000"": [""JAKE"", ""ALICE"", ""LUCIA""]}"
82,ok,dict,1,2,81900.0,82200.0,22:45:00.00,22:50:00.00,Jake;Alice;Lucia;Katrina,4,"[{""day"": 2, ""end_time"": 82200.0, ""raw"": ""DAY2_22450000_22500000"", ""start_time"": 81900.0}]","{""DAY2_22450000_22500000"": [""JAKE"", ""ALICE"", ""LUCIA"", ""KATRINA""]}"
83,ok,dict,1,2,81900.0,82200.0,22:45:00.00,22:50:00.00,Jake;Alice;Tasha;Lucia;Katrina,5,"[{""day"": 2, ""end_time"": 82200.0, ""raw"": ""DAY2_22450000_22500000"", ""start_time"": 81900.0}]","{""DAY2_22450000_22500000"": [""JAKE"", ""ALICE"", ""LUCIA"", ""KATRINA""]}"
84,ok,dict,1,2,82500.0,82800.0,22:55:00.00,23:00:00.00,Jake;Alice;Lucia;Katrina;Shure,5,"[{""day"": 2, ""end_time"": 82800.0, ""raw"": ""DAY2_22550000_23000000"", ""start_time"": 82500.0}]","{""DAY2_22550000_23000000"": [""JAKE"", ""ALICE"", ""LUCIA"", ""KATRINA""]}"
85,ok,dict,1,3,40800.0,41100.0,11:20:00.00,11:25:00.00,Jake;Katrina;Shure,3,"[{""day"": 3, ""end_time"": 41100.0, ""raw"": ""DAY3_11200000_11250000"", ""start_time"": 40800.0}]","{""DAY3_11200000_11250000"": [""JAKE"", ""KATRINA""]}"
86,ok,dict,1,3,40800.0,41100.0,11:20:00.00,11:25:00.00,Jake;Tasha;Katrina;Shure,4,"[{""day"": 3, ""end_time"": 41100.0, ""raw"": ""DAY3_11200000_11250000"", ""start_time"": 40800.0}]","{""DAY3_11200000_11250000"": [""JAKE"", ""KATRINA""]}"
87,ok,dict,1,3,40800.0,41100.0,11:20:00.00,11:25:00.00,Jake;Lucia;Katrina;Shure,4,"[{""day"": 3, ""end_time"": 41100.0, ""raw"": ""DAY3_11200000_11250000"", ""start_time"": 40800.0}]","{""DAY3_11200000_11250000"": [""JAKE"", ""KATRINA""]}"
88,ok,dict,1,3,40800.0,41100.0,11:20:00.00,11:25:00.00,Jake;Tasha;Katrina;Shure,4,"[{""day"": 3, ""end_time"": 41100.0, ""raw"": ""DAY3_11200000_11250000"", ""start_time"": 40800.0}]","{""DAY3_11200000_11250000"": [""JAKE"", ""KATRINA""]}"
89,ok,dict,1,3,40800.0,41100.0,11:20:00.00,11:25:00.00,Jake;Tasha;Katrina;Shure,4,"[{""day"": 3, ""end_time"": 41100.0, ""raw"": ""DAY3_11200000_11250000"", ""start_time"": 40800.0}]","{""DAY3_11200000_11250000"": [""JAKE"", ""KATRINA""]}"
90,ok,dict,1,3,42300.0,42600.0,11:45:00.00,11:50:00.00,Jake;Alice;Tasha;Lucia;Katrina;Shure,6,"[{""day"": 3, ""end_time"": 42600.0, ""raw"": ""DAY3_11450000_11500000"", ""start_time"": 42300.0}]","{""DAY3_11450000_11500000"": [""JAKE"", ""ALICE"", ""TASHA"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
91,ok,dict,1,3,42600.0,42900.0,11:50:00.00,11:55:00.00,Jake;Alice;Tasha;Lucia;Katrina;Shure,6,"[{""day"": 3, ""end_time"": 42900.0, ""raw"": ""DAY3_11500000_11550000"", ""start_time"": 42600.0}]","{""DAY3_11500000_11550000"": [""JAKE"", ""ALICE"", ""TASHA"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
92,ok,dict,1,3,42600.0,42900.0,11:50:00.00,11:55:00.00,Jake;Alice;Tasha;Lucia;Katrina;Shure,6,"[{""day"": 3, ""end_time"": 42900.0, ""raw"": ""DAY3_11500000_11550000"", ""start_time"": 42600.0}]","{""DAY3_11500000_11550000"": [""JAKE"", ""ALICE"", ""TASHA"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
93,ok,dict,1,3,42900.0,43200.0,11:55:00.00,12:00:00.00,Jake;Alice;Tasha;Lucia;Katrina;Shure,6,"[{""day"": 3, ""end_time"": 43200.0, ""raw"": ""DAY3_11550000_12000000"", ""start_time"": 42900.0}]","{""DAY3_11550000_12000000"": [""JAKE"", ""ALICE"", ""TASHA"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
94,ok,dict,1,3,43500.0,43800.0,12:05:00.00,12:10:00.00,Jake;Alice;Tasha;Lucia;Katrina;Shure,6,"[{""day"": 3, ""end_time"": 43800.0, ""raw"": ""DAY3_12050000_12100000"", ""start_time"": 43500.0}]","{""DAY3_12050000_12100000"": [""JAKE"", ""ALICE"", ""TASHA"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
95,ok,dict,1,3,44100.0,44400.0,12:15:00.00,12:20:00.00,Jake;Alice;Tasha;Lucia;Katrina;Shure,6,"[{""day"": 3, ""end_time"": 44400.0, ""raw"": ""DAY3_12150000_12200000"", ""start_time"": 44100.0}]","{""DAY3_12150000_12200000"": [""JAKE"", ""ALICE"", ""TASHA"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
96,ok,dict,1,3,44100.0,44400.0,12:15:00.00,12:20:00.00,Jake;Alice;Tasha;Lucia;Katrina;Shure,6,"[{""day"": 3, ""end_time"": 44400.0, ""raw"": ""DAY3_12150000_12200000"", ""start_time"": 44100.0}]","{""DAY3_12150000_12200000"": [""JAKE"", ""ALICE"", ""TASHA"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
97,ok,dict,1,3,44400.0,44700.0,12:20:00.00,12:25:00.00,Jake;Alice;Tasha;Lucia;Katrina;Shure,6,"[{""day"": 3, ""end_time"": 44700.0, ""raw"": ""DAY3_12200000_12250000"", ""start_time"": 44400.0}]","{""DAY3_12200000_12250000"": [""JAKE"", ""ALICE"", ""TASHA"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
98,ok,dict,1,3,54300.0,54600.0,15:05:00.00,15:10:00.00,Jake;Alice;Tasha;Lucia;Katrina;Shure,6,"[{""day"": 3, ""end_time"": 54600.0, ""raw"": ""DAY3_15050000_15100000"", ""start_time"": 54300.0}]","{""DAY3_15050000_15100000"": [""JAKE"", ""ALICE"", ""TASHA"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
99,ok,dict,1,3,54300.0,54600.0,15:05:00.00,15:10:00.00,Jake;Alice;Tasha;Lucia;Katrina;Shure,6,"[{""day"": 3, ""end_time"": 54600.0, ""raw"": ""DAY3_15050000_15100000"", ""start_time"": 54300.0}]","{""DAY3_15050000_15100000"": [""JAKE"", ""ALICE"", ""TASHA"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
100,ok,dict,1,3,54600.0,54900.0,15:10:00.00,15:15:00.00,Jake;Alice;Tasha;Lucia;Katrina;Shure,6,"[{""day"": 3, ""end_time"": 54900.0, ""raw"": ""DAY3_15100000_15150000"", ""start_time"": 54600.0}]","{""DAY3_15100000_15150000"": [""JAKE"", ""ALICE"", ""TASHA"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
101,ok,dict,1,3,55200.0,55500.0,15:20:00.00,15:25:00.00,Jake;Alice;Tasha;Lucia;Katrina;Shure,6,"[{""day"": 3, ""end_time"": 55500.0, ""raw"": ""DAY3_15200000_15250000"", ""start_time"": 55200.0}]","{""DAY3_15200000_15250000"": [""JAKE"", ""ALICE"", ""TASHA"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
102,ok,dict,1,3,55200.0,55500.0,15:20:00.00,15:25:00.00,Jake;Alice;Tasha;Lucia;Katrina;Shure,6,"[{""day"": 3, ""end_time"": 55500.0, ""raw"": ""DAY3_15200000_15250000"", ""start_time"": 55200.0}]","{""DAY3_15200000_15250000"": [""JAKE"", ""ALICE"", ""TASHA"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
103,ok,dict,1,3,56100.0,56400.0,15:35:00.00,15:40:00.00,Jake;Alice;Tasha;Lucia;Katrina;Shure,6,"[{""day"": 3, ""end_time"": 56400.0, ""raw"": ""DAY3_15350000_15400000"", ""start_time"": 56100.0}]","{""DAY3_15350000_15400000"": [""JAKE"", ""ALICE"", ""TASHA"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
104,ok,dict,1,3,56100.0,56400.0,15:35:00.00,15:40:00.00,Jake;Alice;Tasha;Lucia;Katrina;Shure,6,"[{""day"": 3, ""end_time"": 56400.0, ""raw"": ""DAY3_15350000_15400000"", ""start_time"": 56100.0}]","{""DAY3_15350000_15400000"": [""JAKE"", ""ALICE"", ""TASHA"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
105,ok,dict,1,3,56400.0,56700.0,15:40:00.00,15:45:00.00,Jake;Alice;Tasha;Lucia;Katrina;Shure,6,"[{""day"": 3, ""end_time"": 56700.0, ""raw"": ""DAY3_15400000_15450000"", ""start_time"": 56400.0}]","{""DAY3_15400000_15450000"": [""JAKE"", ""ALICE"", ""TASHA"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
106,ok,dict,1,3,56400.0,56700.0,15:40:00.00,15:45:00.00,Jake;Alice;Tasha;Lucia;Katrina;Shure,6,"[{""day"": 3, ""end_time"": 56700.0, ""raw"": ""DAY3_15400000_15450000"", ""start_time"": 56400.0}]","{""DAY3_15400000_15450000"": [""JAKE"", ""ALICE"", ""TASHA"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
107,ok,dict,1,3,57600.0,57900.0,16:00:00.00,16:05:00.00,Jake;Alice;Tasha;Lucia;Katrina;Shure,6,"[{""day"": 3, ""end_time"": 57900.0, ""raw"": ""DAY3_16000000_16050000"", ""start_time"": 57600.0}]","{""DAY3_16000000_16050000"": [""JAKE"", ""ALICE"", ""TASHA"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
108,ok,dict,1,3,57600.0,57900.0,16:00:00.00,16:05:00.00,Jake;Alice;Tasha;Lucia;Katrina;Shure,6,"[{""day"": 3, ""end_time"": 57900.0, ""raw"": ""DAY3_16000000_16050000"", ""start_time"": 57600.0}]","{""DAY3_16000000_16050000"": [""JAKE"", ""ALICE"", ""TASHA"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
109,ok,dict,1,3,57900.0,58200.0,16:05:00.00,16:10:00.00,Jake;Alice;Tasha;Lucia;Katrina;Shure,6,"[{""day"": 3, ""end_time"": 58200.0, ""raw"": ""DAY3_16050000_16100000"", ""start_time"": 57900.0}]","{""DAY3_16050000_16100000"": [""JAKE"", ""ALICE"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
110,ok,dict,1,3,57900.0,58200.0,16:05:00.00,16:10:00.00,Jake;Alice;Lucia;Katrina;Shure,5,"[{""day"": 3, ""end_time"": 58200.0, ""raw"": ""DAY3_16050000_16100000"", ""start_time"": 57900.0}]","{""DAY3_16050000_16100000"": [""JAKE"", ""ALICE"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
111,ok,dict,1,3,58500.0,58800.0,16:15:00.00,16:20:00.00,Jake;Alice;Tasha;Lucia;Katrina;Shure,6,"[{""day"": 3, ""end_time"": 58800.0, ""raw"": ""DAY3_16150000_16200000"", ""start_time"": 58500.0}]","{""DAY3_16150000_16200000"": [""JAKE"", ""ALICE"", ""TASHA"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
112,ok,dict,1,3,60000.0,60300.0,16:40:00.00,16:45:00.00,Jake;Alice;Tasha;Lucia;Katrina;Shure,6,"[{""day"": 3, ""end_time"": 60300.0, ""raw"": ""DAY3_16400000_16450000"", ""start_time"": 60000.0}]","{""DAY3_16400000_16450000"": [""JAKE"", ""ALICE"", ""TASHA"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
113,ok,dict,1,3,60000.0,60300.0,16:40:00.00,16:45:00.00,Jake;Alice;Tasha;Lucia;Katrina;Shure,6,"[{""day"": 3, ""end_time"": 60300.0, ""raw"": ""DAY3_16400000_16450000"", ""start_time"": 60000.0}]","{""DAY3_16400000_16450000"": [""JAKE"", ""ALICE"", ""TASHA"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
114,ok,dict,1,3,60000.0,60300.0,16:40:00.00,16:45:00.00,Jake;Alice;Tasha;Lucia;Katrina;Shure,6,"[{""day"": 3, ""end_time"": 60300.0, ""raw"": ""DAY3_16400000_16450000"", ""start_time"": 60000.0}]","{""DAY3_16400000_16450000"": [""JAKE"", ""ALICE"", ""TASHA"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
115,ok,dict,1,3,60600.0,60900.0,16:50:00.00,16:55:00.00,Jake;Alice;Tasha;Lucia;Katrina;Shure,6,"[{""day"": 3, ""end_time"": 60900.0, ""raw"": ""DAY3_16500000_16550000"", ""start_time"": 60600.0}]","{""DAY3_16500000_16550000"": [""JAKE"", ""ALICE"", ""TASHA"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
116,ok,dict,1,3,60600.0,60900.0,16:50:00.00,16:55:00.00,Jake;Alice;Tasha;Lucia;Katrina;Shure,6,"[{""day"": 3, ""end_time"": 60900.0, ""raw"": ""DAY3_16500000_16550000"", ""start_time"": 60600.0}]","{""DAY3_16500000_16550000"": [""JAKE"", ""ALICE"", ""TASHA"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
117,ok,dict,1,3,60900.0,61200.0,16:55:00.00,17:00:00.00,Jake;Alice;Tasha;Lucia;Katrina;Shure,6,"[{""day"": 3, ""end_time"": 61200.0, ""raw"": ""DAY3_16550000_17000000"", ""start_time"": 60900.0}]","{""DAY3_16550000_17000000"": [""JAKE"", ""ALICE"", ""TASHA"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
118,ok,dict,1,3,60900.0,61200.0,16:55:00.00,17:00:00.00,Jake;Alice;Tasha;Lucia;Katrina;Shure,6,"[{""day"": 3, ""end_time"": 61200.0, ""raw"": ""DAY3_16550000_17000000"", ""start_time"": 60900.0}]","{""DAY3_16550000_17000000"": [""JAKE"", ""ALICE"", ""TASHA"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
119,ok,dict,1,3,62100.0,62400.0,17:15:00.00,17:20:00.00,Jake;Alice;Tasha;Lucia;Katrina;Shure,6,"[{""day"": 3, ""end_time"": 62400.0, ""raw"": ""DAY3_17150000_17200000"", ""start_time"": 62100.0}]","{""DAY3_17150000_17200000"": [""JAKE"", ""ALICE"", ""TASHA"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
120,ok,dict,1,3,62700.0,63000.0,17:25:00.00,17:30:00.00,Jake;Alice;Tasha;Lucia;Katrina;Shure,6,"[{""day"": 3, ""end_time"": 63000.0, ""raw"": ""DAY3_17250000_17300000"", ""start_time"": 62700.0}]","{""DAY3_17250000_17300000"": [""JAKE"", ""ALICE"", ""TASHA"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
121,ok,dict,1,3,62700.0,63000.0,17:25:00.00,17:30:00.00,Jake;Alice;Tasha;Lucia;Katrina;Shure,6,"[{""day"": 3, ""end_time"": 63000.0, ""raw"": ""DAY3_17250000_17300000"", ""start_time"": 62700.0}]","{""DAY3_17250000_17300000"": [""JAKE"", ""ALICE"", ""TASHA"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
122,ok,dict,1,3,65100.0,65400.0,18:05:00.00,18:10:00.00,Jake;Alice;Tasha;Lucia;Katrina;Shure,6,"[{""day"": 3, ""end_time"": 65400.0, ""raw"": ""DAY3_18050000_18100000"", ""start_time"": 65100.0}]","{""DAY3_18050000_18100000"": [""JAKE"", ""ALICE"", ""TASHA"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
123,ok,dict,1,3,65100.0,65400.0,18:05:00.00,18:10:00.00,Jake;Alice;Tasha;Lucia;Katrina;Shure,6,"[{""day"": 3, ""end_time"": 65400.0, ""raw"": ""DAY3_18050000_18100000"", ""start_time"": 65100.0}]","{""DAY3_18050000_18100000"": [""JAKE"", ""ALICE"", ""TASHA"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
124,ok,dict,1,3,65400.0,65700.0,18:10:00.00,18:15:00.00,Jake;Alice;Tasha;Lucia;Katrina;Shure,6,"[{""day"": 3, ""end_time"": 65700.0, ""raw"": ""DAY3_18100000_18150000"", ""start_time"": 65400.0}]","{""DAY3_18100000_18150000"": [""JAKE"", ""ALICE"", ""TASHA"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
125,ok,dict,1,3,65400.0,65700.0,18:10:00.00,18:15:00.00,Jake;Alice;Tasha;Lucia;Katrina;Shure,6,"[{""day"": 3, ""end_time"": 65700.0, ""raw"": ""DAY3_18100000_18150000"", ""start_time"": 65400.0}]","{""DAY3_18100000_18150000"": [""JAKE"", ""ALICE"", ""TASHA"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
126,ok,dict,1,3,65700.0,66000.0,18:15:00.00,18:20:00.00,Jake;Lucia;Katrina,3,"[{""day"": 3, ""end_time"": 66000.0, ""raw"": ""DAY3_18150000_18200000"", ""start_time"": 65700.0}]","{""DAY3_18150000_18200000"": [""JAKE"", ""KATRINA""]}"
127,ok,dict,1,3,70800.0,71100.0,19:40:00.00,19:45:00.00,Jake;Katrina;Shure,3,"[{""day"": 3, ""end_time"": 71100.0, ""raw"": ""DAY3_19400000_19450000"", ""start_time"": 70800.0}]","{""DAY3_19400000_19450000"": [""JAKE"", ""KATRINA"", ""SHURE""]}"
128,ok,dict,1,3,71400.0,71700.0,19:50:00.00,19:55:00.00,Jake;Alice;Lucia;Katrina;Shure,5,"[{""day"": 3, ""end_time"": 71700.0, ""raw"": ""DAY3_19500000_19550000"", ""start_time"": 71400.0}]","{""DAY3_19500000_19550000"": [""JAKE"", ""ALICE"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
129,ok,dict,1,3,71700.0,72000.0,19:55:00.00,20:00:00.00,Jake;Alice;Lucia;Katrina;Shure,5,"[{""day"": 3, ""end_time"": 72000.0, ""raw"": ""DAY3_19550000_20000000"", ""start_time"": 71700.0}]","{""DAY3_19550000_20000000"": [""JAKE"", ""ALICE"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
130,ok,dict,1,3,72000.0,72300.0,20:00:00.00,20:05:00.00,Jake;Alice;Tasha;Lucia;Katrina;Shure,6,"[{""day"": 3, ""end_time"": 72300.0, ""raw"": ""DAY3_20000000_20050000"", ""start_time"": 72000.0}]","{""DAY3_20000000_20050000"": [""JAKE"", ""ALICE"", ""TASHA"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
131,ok,dict,1,3,72900.0,73200.0,20:15:00.00,20:20:00.00,Jake;Alice;Tasha;Lucia;Katrina;Shure,6,"[{""day"": 3, ""end_time"": 73200.0, ""raw"": ""DAY3_20150000_20200000"", ""start_time"": 72900.0}]","{""DAY3_20150000_20200000"": [""JAKE"", ""ALICE"", ""TASHA"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
132,ok,dict,1,3,73200.0,73500.0,20:20:00.00,20:25:00.00,Jake;Alice;Tasha;Lucia;Katrina;Shure,6,"[{""day"": 3, ""end_time"": 73500.0, ""raw"": ""DAY3_20200000_20250000"", ""start_time"": 73200.0}]","{""DAY3_20200000_20250000"": [""JAKE"", ""ALICE"", ""TASHA"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
133,ok,dict,1,3,73200.0,73500.0,20:20:00.00,20:25:00.00,Jake;Alice;Tasha;Lucia;Katrina;Shure,6,"[{""day"": 3, ""end_time"": 73500.0, ""raw"": ""DAY3_20200000_20250000"", ""start_time"": 73200.0}]","{""DAY3_20200000_20250000"": [""JAKE"", ""ALICE"", ""TASHA"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
134,ok,dict,1,3,75000.0,75300.0,20:50:00.00,20:55:00.00,Alice;Tasha;Lucia;Katrina;Shure,5,"[{""day"": 3, ""end_time"": 75300.0, ""raw"": ""DAY3_20500000_20550000"", ""start_time"": 75000.0}]","{""DAY3_20500000_20550000"": [""ALICE"", ""TASHA"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
135,ok,dict,1,3,75000.0,75300.0,20:50:00.00,20:55:00.00,Jake;Alice;Tasha;Lucia;Katrina;Shure,6,"[{""day"": 3, ""end_time"": 75300.0, ""raw"": ""DAY3_20500000_20550000"", ""start_time"": 75000.0}]","{""DAY3_20500000_20550000"": [""ALICE"", ""TASHA"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
136,ok,dict,1,3,75000.0,75300.0,20:50:00.00,20:55:00.00,Jake;Alice;Tasha;Lucia;Katrina;Shure,6,"[{""day"": 3, ""end_time"": 75300.0, ""raw"": ""DAY3_20500000_20550000"", ""start_time"": 75000.0}]","{""DAY3_20500000_20550000"": [""ALICE"", ""TASHA"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
137,ok,dict,1,3,75300.0,75600.0,20:55:00.00,21:00:00.00,Jake;Alice;Tasha;Lucia;Katrina;Shure,6,"[{""day"": 3, ""end_time"": 75600.0, ""raw"": ""DAY3_20550000_21000000"", ""start_time"": 75300.0}]","{""DAY3_20550000_21000000"": [""ALICE"", ""TASHA"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
138,ok,dict,1,3,75300.0,75600.0,20:55:00.00,21:00:00.00,Jake;Alice;Tasha;Lucia;Katrina;Shure,6,"[{""day"": 3, ""end_time"": 75600.0, ""raw"": ""DAY3_20550000_21000000"", ""start_time"": 75300.0}]","{""DAY3_20550000_21000000"": [""ALICE"", ""TASHA"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
139,ok,dict,1,3,75600.0,75900.0,21:00:00.00,21:05:00.00,Jake;Alice;Tasha;Lucia;Katrina;Shure,6,"[{""day"": 3, ""end_time"": 75900.0, ""raw"": ""DAY3_21000000_21050000"", ""start_time"": 75600.0}]","{""DAY3_21000000_21050000"": [""JAKE"", ""ALICE"", ""TASHA"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
140,ok,dict,1,3,75600.0,75900.0,21:00:00.00,21:05:00.00,Jake;Alice;Tasha;Lucia;Katrina;Shure,6,"[{""day"": 3, ""end_time"": 75900.0, ""raw"": ""DAY3_21000000_21050000"", ""start_time"": 75600.0}]","{""DAY3_21000000_21050000"": [""JAKE"", ""ALICE"", ""TASHA"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
141,ok,dict,1,3,75600.0,75900.0,21:00:00.00,21:05:00.00,Jake;Alice;Tasha;Lucia;Katrina;Shure,6,"[{""day"": 3, ""end_time"": 75900.0, ""raw"": ""DAY3_21000000_21050000"", ""start_time"": 75600.0}]","{""DAY3_21000000_21050000"": [""JAKE"", ""ALICE"", ""TASHA"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
142,ok,dict,1,3,75600.0,75900.0,21:00:00.00,21:05:00.00,Jake;Alice;Tasha;Lucia;Katrina;Shure,6,"[{""day"": 3, ""end_time"": 75900.0, ""raw"": ""DAY3_21000000_21050000"", ""start_time"": 75600.0}]","{""DAY3_21000000_21050000"": [""JAKE"", ""ALICE"", ""TASHA"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
143,ok,dict,1,3,77100.0,77400.0,21:25:00.00,21:30:00.00,Jake;Alice;Lucia;Katrina;Shure,5,"[{""day"": 3, ""end_time"": 77400.0, ""raw"": ""DAY3_21250000_21300000"", ""start_time"": 77100.0}]","{""DAY3_21250000_21300000"": [""JAKE"", ""ALICE"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
144,ok,dict,1,3,77400.0,77700.0,21:30:00.00,21:35:00.00,Jake;Alice;Lucia;Katrina;Shure,5,"[{""day"": 3, ""end_time"": 77700.0, ""raw"": ""DAY3_21300000_21350000"", ""start_time"": 77400.0}]","{""DAY3_21300000_21350000"": [""JAKE"", ""ALICE"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
145,ok,dict,1,3,78300.0,78600.0,21:45:00.00,21:50:00.00,Jake;Alice;Lucia;Katrina;Shure,5,"[{""day"": 3, ""end_time"": 78600.0, ""raw"": ""DAY3_21450000_21500000"", ""start_time"": 78300.0}]","{""DAY3_21450000_21500000"": [""JAKE"", ""ALICE"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
146,ok,dict,1,3,78600.0,78900.0,21:50:00.00,21:55:00.00,Jake;Alice;Lucia;Katrina;Shure,5,"[{""day"": 3, ""end_time"": 78900.0, ""raw"": ""DAY3_21500000_21550000"", ""start_time"": 78600.0}]","{""DAY3_21500000_21550000"": [""JAKE"", ""ALICE"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
147,ok,dict,1,3,79200.0,79500.0,22:00:00.00,22:05:00.00,Jake;Alice;Lucia;Katrina;Shure,5,"[{""day"": 3, ""end_time"": 79500.0, ""raw"": ""DAY3_22000000_22050000"", ""start_time"": 79200.0}]","{""DAY3_22000000_22050000"": [""JAKE"", ""ALICE"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
148,ok,dict,1,3,79200.0,79500.0,22:00:00.00,22:05:00.00,Jake;Alice;Lucia;Katrina;Shure,5,"[{""day"": 3, ""end_time"": 79500.0, ""raw"": ""DAY3_22000000_22050000"", ""start_time"": 79200.0}]","{""DAY3_22000000_22050000"": [""JAKE"", ""ALICE"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
149,ok,dict,1,3,80100.0,80400.0,22:15:00.00,22:20:00.00,Jake;Alice;Lucia;Katrina;Shure,5,"[{""day"": 3, ""end_time"": 80400.0, ""raw"": ""DAY3_22150000_22200000"", ""start_time"": 80100.0}]","{""DAY3_22150000_22200000"": [""JAKE"", ""ALICE"", ""LUCIA"", ""KATRINA"", ""SHURE""]}"
150,ok,dict,1,3,81300.0,81600.0,22:35:00.00,22:40:00.00,Jake;Alice;Tasha;Lucia,4,"[{""day"": 3, ""end_time"": 81600.0, ""raw"": ""DAY3_22350000_22400000"", ""start_time"": 81300.0}]","{""DAY3_22350000_22400000"": [""JAKE"", ""ALICE"", ""TASHA"", ""LUCIA""]}"
